t,y,x,id,parent_id,track_id,area
50,129.46461538461537,261.35076923076923,18928,18548,8,650
51,139.72131147540983,75.22248243559719,19276,18891,10,427
51,73.01736111111111,103.09027777777777,19278,18892,19,288
51,81.70739549839229,79.30868167202573,19280,18892,20,311
51,129.4321608040201,111.03685092127303,19286,18901,12,597
51,115.08312020460357,154.82608695652175,19287,18902,2,782
51,80.13385826771653,274.48425196850394,19294,18909,15,508
51,87.03785488958991,233,19295,18910,16,317
51,157.28209459459458,273.92736486486484,19298,18913,13,592
51,146.76170212765956,294.8595744680851,19299,18914,14,470
51,117.40270727580372,233.21489001692046,19303,18918,5,591
51,171.91885441527447,182.70405727923628,19305,18920,17,419
51,150.4896551724138,209.5471264367816,19306,18921,18,435
51,182.0710743801653,217.74545454545455,19312,18927,7,605
51,126.48846960167715,265.05870020964363,19313,18928,8,477
52,74.31511254019293,104.9935691318328,19663,19278,19,311
52,81.15838509,79.03726708074534,19665,19280,20,322
52,120.38511326860842,59.40129449838188,19667,,21,309
52,141.32894736842104,83.83552631578948,19668,19276,10,304
52,129.48475120385234,108.24719101123596,19671,19286,12,623
52,115.77402597402597,153.15844155844155,19672,19287,2,770
52,80.27111984282908,273.6286836935167,19679,19294,15,509
52,87.34276729559748,228.67295597484278,19680,19295,16,318
52,156.7064846416382,273.0460750853242,19683,19298,13,586
52,146.1257731958763,293.2742268041237,19684,19299,14,485
52,114.67307692307692,233.66083916083917,19688,19303,5,572
52,171.17782909930716,184.24249422632795,19690,19305,17,433
52,147.79826464208242,217.67895878524945,19691,19306,18,461
52,181.22273425499233,216.72196620583716,19697,19312,7,651
52,132.05714285714285,253.95714285714286,19700,19313,8,140
52,110.74193548387096,278.21290322580643,19701,,22,155
53,73.30964467005076,103.63705583756345,20048,19663,19,394
53,78.84375,80.36079545454545,20050,19665,20,352
53,115.92012779552715,60.073482428115014,20052,19667,21,313
53,140.68367346938774,82.91496598639456,20053,19668,10,294
53,129.32828282828282,109.31313131313131,20056,19671,12,594
53,113.47022332506204,150.40322580645162,20057,19672,2,806
53,77.272,273.908,20064,19679,15,500
53,86.94155844155844,229.4935064935065,20065,19680,16,308
53,155.63799283154123,271.1218637992832,20068,19683,13,558
53,147.23456790123456,291.52880658436214,20069,19684,14,486
53,113.38120567375887,235.1418439716312,20073,19688,5,564
53,172.4851936218679,182.30296127562642,20075,19690,17,439
53,144.60212765957448,221.30425531914895,20076,19691,18,470
53,178.22380952380954,218.18412698412698,20082,19697,7,630
53,132.42045454545453,260.844697,20085,19700,8,264
53,107.58264462809917,283.3677685950413,20086,19701,22,242
54,71.84470588235294,100.59529411764706,20428,20048,19,425
54,84.44324324324324,85.23783783783784,20430,20050,20,370
54,118.64359861591696,57.15916955017301,20432,20052,21,289
54,138.27639751552795,84.88198757763975,20433,20053,10,322
54,132.97307692307692,114.95961538461539,20436,20056,12,520
54,114.17352185089975,151.88046272493574,20437,20057,2,778
54,80.28421052631579,272.61052631578946,20444,20064,15,475
54,88.76898734177215,230.6139240506329,20445,20065,16,316
54,157.82974910394265,271.11648745519716,20448,20068,13,558
54,147.74952919020717,292.12241054613935,20449,20069,14,531
54,116.06632653061224,234.08163265306123,20453,20073,5,588
54,178.0063025210084,185.5924369747899,20455,20075,17,476
54,148.98340248962654,216.20539419087137,20456,20076,18,482
54,178.47763864042935,224.52951699463327,20462,20082,7,559
54,134.7875,261.43125,20465,20085,8,320
54,106.62837837837837,284.47972972972974,20466,20086,22,296
55,70.99779249448123,101.46136865342163,20808,20428,19,453
55,84.02272727272727,86.91818181818182,20810,20430,20,440
55,120.96463022508038,60.80707395498392,20812,20432,21,311
55,137.6600566572238,83.13031161473087,20813,20433,10,353
55,130.16104868913857,112.08239700374531,20816,20436,12,534
55,113.70967741935483,150.2311827956989,20817,20437,2,744
55,81.22653061,270.2469387755102,20824,20444,15,490
55,91.17021276595744,227.46504559270517,20825,20445,16,329
55,157.890625,270.5763888888889,20828,20448,13,576
55,150.12977099236642,291.85687022900765,20829,20449,14,524
55,115.92361111111111,233.23090277777777,20833,20453,5,576
55,187.97018348623854,189.37844036697248,20835,20455,17,436
55,155.6615087040619,210.28820116054158,20836,20456,18,517
55,178.51612903225808,223.59447004608296,20842,20462,7,217
55,135.35060975609755,259.8414634146341,20845,20465,8,328
55,104.45180722891567,283.6445783,20846,20466,22,332
56,71.71235521,101.51544401544402,21188,20808,19,518
56,85.95474137931035,87.28017241379311,21190,20810,20,464
56,119.99029126213593,60.57281553398058,21192,20812,21,309
56,139.90662650602408,81.72891566,21193,20813,10,332
56,132.2621185,112.86175942549372,21196,20816,12,557
56,111.43123209169055,153.49570200573066,21197,20817,2,698
56,81.43863179074447,266.7404426559356,21204,20824,15,497
56,90.10703363914374,227.4006116207951,21205,20825,16,327
56,157.29642857142858,270.1928571428571,21208,20828,13,560
56,149.60957642725597,291.36648250460405,21209,20829,14,543
56,115.44615384615385,232.33333333333334,21213,20833,5,585
56,187.40188679245284,184.5547169811321,21215,20835,17,530
56,157.5903165735568,215.38919925512104,21216,20836,18,537
56,133.59259259259258,257.77777777777777,21225,20845,8,351
56,102.91412742382272,282.5983379501385,21226,20846,22,361
56,186.96120689655172,208.7801724137931,21228,20842,23,232
56,170.48815165876778,236.14218009478674,21229,20842,24,211
57,72.532,103.152,21568,21188,19,500
57,81.66017316017316,84.67316017316017,21570,21190,20,462
57,121.77399380804954,63.65944272,21572,21192,21,323
57,141.5225988700565,79.72316384,21573,21193,10,354
57,134.04276315789474,113.1842105263158,21576,21196,12,608
57,112.90780141843972,158.4728132387707,21577,21197,2,423
57,81.08759124087591,265.4184914841849,21584,21204,15,411
57,88.60526315789474,232.93859649122808,21585,21205,16,342
57,158.68421052631578,269.6701754385965,21588,21208,13,570
57,148.6118881118881,291.8583916083916,21589,21209,14,572
57,115.33098591549296,233.95598591549296,21593,21213,5,568
57,185.3903743315508,184.81283422459893,21595,21215,17,561
57,154.72744360902254,214.71052631578948,21596,21216,18,532
57,135.25427872860635,255.93643031784842,21605,21225,8,409
57,102.6891891891892,282.4756756756757,21606,21226,22,370
57,188.52403846153845,208.58173076923077,21608,21228,23,208
57,174.6689655172414,234.5344827586207,21609,21229,24,290
58,70.25235404896422,103.91148775894538,21948,21568,19,531
58,81.58754863813229,86.21400778210116,21950,21570,20,514
58,123.57714285714286,66.2,21952,21572,21,350
58,142.34473684210528,79.18421053,21953,21573,10,380
58,138.6003490401396,119.64921465968587,21956,21576,12,573
58,96.09803921568627,141.72058823529412,21959,,25,204
58,123.9950248756219,159.93532338308458,21961,21577,2,201
58,77.83333333333333,262.82275132275134,21964,21584,15,378
58,84.29166666666667,230.29166666666666,21965,21585,16,336
58,156.5794701986755,269.6523178807947,21968,21588,13,604
58,147.40917107583775,291.76014109347443,21969,21589,14,567
58,112.70903010033445,235.76421404682273,21973,21593,5,598
58,190.39483394833948,184.80258302583024,21975,21595,17,542
58,156.22348484848484,211.3693181818182,21976,21596,18,528
58,134.72444444444446,254.29111111111112,21985,21605,8,450
58,100.91116751269035,281.7741116751269,21986,21606,22,394
58,194.36653386454182,212.25099601593627,21988,21608,23,251
58,173.62056737588654,233.36524822695034,21989,21609,24,282
59,70.70786516853933,104.66292134831461,22328,21948,19,534
59,77.69762845849803,84.64229249011858,22330,21950,20,506
59,117.08638743455498,61.96596858638743,22332,21952,21,382
59,147.18316831683168,73.43316831683168,22333,21953,10,404
59,137.6186579378069,120.61538461538461,22336,21956,12,611
59,92.30320699708454,147.73760932944606,22339,21959,25,343
59,123.66852367688023,158.76323119777157,22341,21961,2,359
59,78.47732696897374,262.54653937947495,22344,21964,15,419
59,87.30618892508143,230.00325732899023,22345,21965,16,307
59,158.0513698630137,269.8493150684931,22348,21968,13,584
59,147.31534569983137,291.71332209106237,22349,21969,14,593
59,114.23623445825932,233.6323268206039,22353,21973,5,563
59,188.1564748201439,183.30395683453239,22355,21975,17,556
59,155.05836575875486,204.53501945525292,22356,21976,18,514
59,135.39179954441914,253.38268792710707,22365,21985,8,439
59,101.50375939849624,281.12280701754383,22366,21986,22,399
59,192.98333333333332,211.84333333333333,22368,21988,23,300
59,170.80645161290323,235.61935483870968,22369,21989,24,310
60,63.641929499072354,102.53617810760667,22708,22328,19,539
60,82.37176938369781,85.66799204771372,22710,22330,20,503
60,114.50797266514806,61.93621867881549,22712,22332,21,439
60,147.10055865921788,70.68435754189944,22713,22333,10,358
60,140.83676703645008,118.9080824088748,22716,22336,12,631
60,93.55388471177945,151.1203007518797,22719,22339,25,399
60,125.19128329297821,160.55205811138015,22721,22341,2,413
60,76.91878172588832,263.24111675126903,22724,22344,15,394
60,88.00934579439253,231.62305295950156,22725,22345,16,321
60,157.94055944055944,268.8968531468532,22728,22348,13,572
60,147.80762852404644,290.49087893864015,22729,22349,14,603
60,111.82577132486388,235.7350272232305,22733,22353,5,551
60,185.14361702127658,184.54609929078015,22735,22355,17,564
60,152.6624775583483,202.50089766606823,22736,22356,18,557
60,136.86157024793388,246.90702479338842,22745,22365,8,484
60,100.57241379310345,282.57471264367814,22746,22366,22,435
60,194.96511627906978,211.17732558139534,22748,22368,23,344
60,169.62280701754386,236.05555555555554,22749,22369,24,342
61,64.70727272727272,101.23818181818181,23088,22708,19,550
61,88.84180790960453,83.24482109227871,23090,22710,20,531
61,120.08695652173913,57.58152173913044,23092,22712,21,368
61,147.08707124010553,71.01583113456465,23093,22713,10,379
61,141.74923547400613,115.9525993883792,23096,22716,12,654
61,94.31961259079903,154.4600484261501,23099,22719,25,413
61,129.16229116945107,161.68257756563247,23101,22721,2,419
61,77.92307692307692,268.0079575596817,23104,22724,15,377
61,80.64391691394658,233.3412462908012,23105,22725,16,337
61,158.6258064516129,267.81290322580645,23108,22728,13,620
61,149.86949152542374,289.37118644067795,23109,22729,14,590
61,110.40070298769771,236.09314586994728,23113,22733,5,569
61,182.00834724540903,186.01001669449082,23115,22735,17,599
61,147.71377459749553,204.0268336314848,23116,22736,18,559
61,140.68247422680412,246.7896907216495,23125,22745,8,485
61,102.95903614457832,281.1879518072289,23126,22746,22,415
61,192.45885286783042,209.54862842892769,23128,22748,23,401
61,172.8523076923077,236.17538461538462,23129,22749,24,325
62,63.60801393728223,99.24564459930313,23468,23088,19,574
62,89.65018315018315,81.52014652014653,23470,23090,20,546
62,125.32153392330383,50.12979351032448,23472,23092,21,339
62,141.4352078239609,69.64303178484107,23473,23093,10,409
62,140.37910447761195,111.02686567164179,23476,23096,12,670
62,95.23799582463465,154.2588727,23479,23099,25,479
62,130.6805251641138,156.35229759299781,23481,23101,2,457
62,76.63275434243177,268.8957816377171,23484,23104,15,403
62,82.71935483870968,232.5225806451613,23485,23105,16,310
62,158.66787003610108,266.01083032490976,23488,23108,13,554
62,148.0605042016807,287.22857142857146,23489,23109,14,595
62,110.5,235.66666666666666,23493,23113,5,522
62,180.60595446584938,180.0105078809107,23495,23115,17,571
62,145.93515358361773,206.0307167235495,23496,23116,18,586
62,137.4156626506024,250.99799196787149,23505,23125,8,498
62,101.91646191646191,279.42997542997546,23506,23126,22,407
62,189.27088607594936,208.64556962025316,23508,23128,23,395
62,170.6939393939394,236.64242424242425,23509,23129,24,330
63,64.51005484460694,98.65447898,23848,23468,19,547
63,88.34172661870504,79.88309352517986,23850,23470,20,556
63,130.97214484679665,46.74651810584958,23852,23472,21,359
63,140.1418918918919,70.52252252252252,23853,23473,10,444
63,136.90977443609023,109.20150375939849,23856,23476,12,665
63,97.09433962264151,157.0859538784067,23859,23479,25,477
63,130.6673640167364,149.4602510460251,23861,23481,2,478
63,76.81971153846153,268.68028846153845,23864,23484,15,416
63,84.35483870967742,230.83548387096775,23865,23485,16,310
63,156.3351851851852,268.1703703703704,23868,23488,13,540
63,154.74409448818898,286.8976377952756,23869,23489,14,508
63,113.53497164461248,233.12854442344045,23873,23493,5,529
63,181.56397306397307,181.03872053872053,23875,23495,17,594
63,144.39460370994942,202.22765598650926,23876,23496,18,593
63,140.18762088974856,250.55705996131528,23885,23505,8,517
63,103.23809523809524,270.76839826839824,23886,23506,22,462
63,187.26884422110552,208.72361809045225,23888,23508,23,398
63,173.69253731343284,233.97611940298506,23889,23509,24,335
64,62.65939597315436,95.63087248322148,24228,23848,19,596
64,91.79115044247787,77.19823008849558,24230,23850,20,565
64,132.22194513715712,44.62094763092269,24232,23852,21,401
64,148.02793296089385,68.18994413407822,24233,23853,10,358
64,136.89701492537313,107.3731343283582,24236,23856,12,670
64,99.51329243353783,158.13701431492842,24239,23859,25,489
64,127.1324376199616,146.10748560460652,24241,23861,2,521
64,80.88918206,273.91292875989444,24244,23864,15,379
64,83.28353658536585,230.21341463414635,24245,23865,16,328
64,155.2089844,268.5253906,24248,23868,13,512
64,159.14853556485355,283.6715481171548,24249,23869,14,478
64,111.48497854077253,235.5236051502146,24253,23873,5,233
64,182.8904109589041,176.7636986,24255,23875,17,584
64,142.69727891156464,201.7482993197279,24256,23876,18,588
64,140.07802874743325,251.9034907597536,24265,23885,8,487
64,106.58085106382978,260.3042553191489,24266,23886,22,470
64,185.64050632911392,205.5012658227848,24268,23888,23,395
64,178.76899696048633,230.54407294832828,24269,23889,24,329
65,62.45666666666666,95.22833333333334,24616,24228,19,600
65,91.89134125636673,75.67062818336163,24618,24230,20,589
65,119.1583578,68.71847507331378,24620,,26,341
65,143.32203389830508,61.271186440677965,24621,24233,10,413
65,137.2955882352941,109.25,24624,24236,12,680
65,100.36526946107784,160.12974051896208,24627,24239,25,501
65,122.08818011257036,144.8499061913696,24629,24241,2,533
65,80.54545454545455,275.65194805194807,24632,24244,15,385
65,83.43975903614458,227.33734939759037,24633,24245,16,332
65,155.46368715083798,268.3296089385475,24636,24248,13,537
65,159.38412017167383,284.14163090128756,24637,24249,14,466
65,181.39310344827587,176.39310344827587,24643,24255,17,580
65,138.97966101694917,196.96101694915254,24644,24256,18,590
65,98.94413407821229,240.41899441340783,24646,24253,5,179
65,113.14285714285714,208.74654377880185,24647,,27,217
65,136.89148936170213,251.69148936170214,24653,24265,8,470
65,105.49090909090908,260.34343434343435,24654,24266,22,495
65,182.87700534759358,203.9385026737968,24656,24268,23,374
65,176.19783197831978,228.6720867208672,24657,24269,24,369
66,62.64353312302839,93.86593059936908,25004,24616,19,634
66,87.27351916376307,78.67770034843205,25006,24618,20,574
66,118.50623441396509,71.33167082294264,25008,24620,26,401
66,145.1105527638191,59.24120603015076,25009,24621,10,398
66,139.0374812593703,111.21889055472263,25012,24624,12,667
66,103.648,162.996,25015,24627,25,500
66,119.21492007104796,142.20426287744226,25017,24629,2,563
66,81.47340425531915,276.4973404255319,25020,24632,15,376
66,82.96969696969697,226.8080808080808,25021,24633,16,297
66,157.35645472061657,266.57996146435454,25024,24636,13,519
66,160.16244725738397,282.8059071729958,25025,24637,14,474
66,183.24214417744918,174.64140480591496,25031,24643,17,541
66,139.16319444444446,196.39756944444446,25032,24644,18,576
66,100.51209677419355,238.93145161290323,25034,24646,5,248
66,112.91071428571429,212.425,25035,24647,27,280
66,136.17777777777778,252.27474747474747,25041,24653,8,495
66,104.95106382978723,265.0702127659574,25042,24654,22,470
66,183.74338624338625,202.74603174603175,25044,24656,23,378
66,175.51538461538462,227.14358974358976,25045,24657,24,390
67,62.01839464882943,94.38795986622074,25392,25004,19,598
67,86.76470588235294,77.183391,25394,25006,20,578
67,119.65189873417721,73.55907172995781,25396,25008,26,474
67,146.9050279329609,65.66201117318435,25397,25009,10,358
67,141.43407407407406,114.81333333333333,25400,25012,12,675
67,103.2368932038835,160.4116504854369,25403,25015,25,515
67,118.16373239436619,139.49295774647888,25405,25017,2,568
67,83.56892230576442,280.17543859649123,25408,25020,15,399
